gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.0,0.1,4,1,400,0.5,1.0,0.8,0.5515130075978297,0.48959254096536076,0.5254924695819032,0.5475052299106822,0.5085168086164137,0.5245240113344379,0.02614344276741882
0.0,0.1,4,1,400,0.5,1.0,1.0,0.5609123930800195,0.5084892107851365,0.5204540268374424,0.5815964846891515,0.5176455518629037,0.5378195334509307,0.03169589802442548
0.0,0.1,4,1,400,1.0,0.0,0.4,0.5517338344704872,0.5152654655176051,0.5164526893933614,0.5335238999647253,0.5371102417571872,0.5308172262206733,0.015269494156687248
0.0,0.1,4,1,400,1.0,0.0,0.6,0.5483355771494847,0.5181956128718805,0.5272750874668944,0.5258384122979407,0.5387416376861871,0.5316772654944776,0.011859922397848626
0.0,0.1,4,1,400,1.0,0.0,0.8,0.5423878304537604,0.5146546358931299,0.5210848902664933,0.5660947454789105,0.5074915153858708,0.5303427234956329,0.023860495375848355
0.0,0.1,4,1,400,1.0,0.0,1.0,0.5505933439759647,0.5204394809423708,0.5122179937418769,0.5643671858937133,0.5142285145778283,0.5323693038263508,0.023629770962149837
0.0,0.1,4,1,400,1.0,0.1,0.4,0.5404504510094138,0.5157195368411495,0.49369134394327796,0.5266607240564682,0.5274087255066516,0.5207861562713922,0.017498949575815163
0.0,0.1,4,1,400,1.0,0.1,0.6,0.5404461325028362,0.5186529727748797,0.5242338124163011,0.5321139464733649,0.5345524957525963,0.5299998719839956,0.008606968362213212
0.0,0.1,4,1,400,1.0,0.1,0.8,0.5384663549236223,0.5075904602536968,0.5230440076042624,0.5514586088554532,0.5055635967778225,0.5252246056829714,0.01978534943825912
0.0,0.1,4,1,400,1.0,0.1,1.0,0.5519763965531892,0.5152385889109443,0.5227142785801607,0.5691901651644239,0.5204060316908593,0.5359050921799154,0.023492050275975014
0.0,0.1,4,1,400,1.0,0.5,0.4,0.5459258447104809,0.48678819222543757,0.5090928740856695,0.5291090052679474,0.5247047289586535,0.5191241290496377,0.022335015655103978
0.0,0.1,4,1,400,1.0,0.5,0.6,0.5307247426986694,0.5242017220497132,0.5172082497035756,0.5226162916220871,0.5280324562128852,0.5245566924573861,0.005196550484721068
0.0,0.1,4,1,400,1.0,0.5,0.8,0.5321619299608118,0.5060840779547598,0.520694002011243,0.5620793071241941,0.5156286068448833,0.5273295847791785,0.02158245911918712
0.0,0.1,4,1,400,1.0,0.5,1.0,0.5482819186902513,0.5226611355575861,0.5146663393039329,0.5663810590949713,0.5180332587672215,0.5340047422827927,0.022415414258325335
0.0,0.1,4,1,400,1.0,1.0,0.4,0.5437311722119649,0.5076466636620316,0.5130266966969359,0.5453249554334902,0.5365919501547719,0.5292642876318389,0.01769118045248052
0.0,0.1,4,1,400,1.0,1.0,0.6,0.547246214464599,0.523000775421367,0.5169642104055368,0.528657873138727,0.5216007166488498,0.527493958015816,0.011803610693389465
0.0,0.1,4,1,400,1.0,1.0,0.8,0.5434225839353075,0.5285798090598163,0.5139821144608889,0.5563663732304293,0.5057391736404568,0.5296180108653797,0.020747283638047537
0.0,0.1,4,1,400,1.0,1.0,1.0,0.5547384534274831,0.5144201657126932,0.5192657957750207,0.5649837422744901,0.5196806217754588,0.5346177557930292,0.023418362999983896
0.0,0.1,4,1,500,0.0,0.0,0.4,0.5207564203842013,0.5082403252676421,0.5397867596140095,0.5434743884460598,0.5021806570483189,0.5228877101520464,0.01842050165010485
0.0,0.1,4,1,500,0.0,0.0,0.6,0.5294472892929526,0.4976928499315299,0.5028911050123327,0.5101685540816363,0.5443406658097809,0.5169080928256464,0.01949936151452185
0.0,0.1,4,1,500,0.0,0.0,0.8,0.5364463987967547,0.49307515330782126,0.5014527899480333,0.5388294201121611,0.5243445715885536,0.5188296667506649,0.020651902866121213
0.0,0.1,4,1,500,0.0,0.0,1.0,0.5605692991967295,0.5279924422021005,0.5193198851697586,0.571675794021756,0.5248578492370306,0.540883053965475,0.023577989726723644
0.0,0.1,4,1,500,0.0,0.1,0.4,0.5426604377391292,0.5122182970720179,0.5201897793021857,0.5272816866332409,0.5478606418890111,0.5300421685271169,0.014992489271541926
0.0,0.1,4,1,500,0.0,0.1,0.6,0.5206885212879555,0.5078651730425218,0.5076205358767042,0.5010716167468651,0.5353293852469501,0.5145150464401993,0.013636617851331344
0.0,0.1,4,1,500,0.0,0.1,0.8,0.540645060339161,0.5064729088278379,0.5080133053947897,0.5326398559028027,0.5042300913829428,0.5184002443695068,0.01694506893017583
0.0,0.1,4,1,500,0.0,0.1,1.0,0.5585839982462864,0.5250201666532779,0.5134843566726236,0.5544562411570082,0.528254925922319,0.535959937730303,0.01960968444890705
0.0,0.1,4,1,500,0.0,0.5,0.4,0.5502632720274083,0.5132555271298278,0.4979791455100564,0.5326702913041208,0.5069436646872876,0.5202223801317402,0.02107740786649873
0.0,0.1,4,1,500,0.0,0.5,0.6,0.5329704621053211,0.4986247546756969,0.49215841304741653,0.5160054925955978,0.518382549869313,0.5116283344586691,0.016343471774591847
0.0,0.1,4,1,500,0.0,0.5,0.8,0.5444135644276936,0.5053189736328874,0.520949961082608,0.5303970468726812,0.5122599457965177,0.5226678983624776,0.015369415275950602
0.0,0.1,4,1,500,0.0,0.5,1.0,0.54689773905511,0.5289707204987022,0.5276327838205823,0.5572268419564939,0.5270003245278901,0.5375456819717557,0.013764166408413138
0.0,0.1,4,1,500,0.0,1.0,0.4,0.548119036397747,0.4845540521229015,0.5024148569630642,0.544474430291793,0.5311970555847766,0.5221518862720564,0.02764756500901291
0.0,0.1,4,1,500,0.0,1.0,0.6,0.5105227102691052,0.50802185606676,0.5046548870011872,0.5265347551102731,0.5260124887522529,0.5151493394399157,0.010367930744325186
0.0,0.1,4,1,500,0.0,1.0,0.8,0.5228627391142003,0.4956307191175573,0.5143067442706988,0.5347853377734914,0.5057134776676402,0.5146598035887175,0.015121117118424645
0.0,0.1,4,1,500,0.0,1.0,1.0,0.5518304797808329,0.5147835988437428,0.521068330521677,0.5596341543777317,0.5126636180204502,0.5319960363088869,0.022060688295991705
0.0,0.1,4,1,500,0.1,0.0,0.4,0.5589640061902065,0.5050569645956451,0.5296633689973869,0.5533252711333481,0.536509780661265,0.5367038783155703,0.021347819476197412
0.0,0.1,4,1,500,0.1,0.0,0.6,0.5265177625693527,0.49229487833135266,0.49460255572562123,0.4934193896592832,0.5403417907565248,0.5094352754084269,0.022457378743096293
0.0,0.1,4,1,500,0.1,0.0,0.8,0.5439285086369983,0.501483919435389,0.5063097286430059,0.5396194896810196,0.5199737414173051,0.5222630775627436,0.019119098824709493
0.0,0.1,4,1,500,0.1,0.0,1.0,0.5631821985057756,0.518025322747698,0.5034052910412059,0.5493966837696,0.5158461429465051,0.5299711278021568,0.025141045027534396
0.0,0.1,4,1,500,0.1,0.1,0.4,0.5321682416485805,0.5234689212929968,0.5424990125656128,0.5362386263342465,0.5302967227300008,0.5329343049142874,0.007062919939831028
0.0,0.1,4,1,500,0.1,0.1,0.6,0.5349800221218783,0.5061873739653941,0.5042303718996983,0.49837961809120923,0.5294415795868519,0.5146437931330065,0.016408918688721828
0.0,0.1,4,1,500,0.1,0.1,0.8,0.5482665711328095,0.5040263966485565,0.5009485081878362,0.5260360009735706,0.5157328819405799,0.5190020717766706,0.019149260354487312
0.0,0.1,4,1,500,0.1,0.1,1.0,0.5611322010825661,0.528613799198001,0.513362701326258,0.563317900465049,0.5255611180137185,0.5383975440171185,0.022500709106369962
0.0,0.1,4,1,500,0.1,0.5,0.4,0.5602861167253232,0.5243670445105608,0.5309445763924543,0.5311249036994635,0.5418403317918965,0.5377125946239397,0.014088200421950945
0.0,0.1,4,1,500,0.1,0.5,0.6,0.5328388164763357,0.5055440134534649,0.5034920085570391,0.5191222540986304,0.5367046258552401,0.5195403436881421,0.015207589225722766
0.0,0.1,4,1,500,0.1,0.5,0.8,0.5421505557696025,0.49692455858155793,0.5194009066506928,0.5296166326261034,0.5120199094117857,0.5200225126079484,0.017172950861553796
0.0,0.1,4,1,500,0.1,0.5,1.0,0.5493504888871137,0.5311437891847947,0.5181162673669703,0.5647504381254608,0.525813612648085,0.5378349192424849,0.018941764479935286
0.0,0.1,4,1,500,0.1,1.0,0.4,0.5310561344689014,0.5277854433396283,0.49473319453071146,0.5288521989953284,0.5315343310804928,0.5227922604830125,0.015761355616778428
0.0,0.1,4,1,500,0.1,1.0,0.6,0.517736896389606,0.5107914873310164,0.5166707016626995,0.5206037956761379,0.5286554102374058,0.5188916582593731,0.006521908452883914
0.0,0.1,4,1,500,0.1,1.0,0.8,0.5354591188898273,0.49636064321106554,0.5198941458253299,0.5426860500634885,0.5022901915138843,0.5193380299007191,0.020148932436899376
0.0,0.1,4,1,500,0.1,1.0,1.0,0.5637598351067188,0.5096176741805731,0.5303126790701174,0.5604620658107833,0.49807271456624946,0.5324449937468885,0.029464650332899172
0.0,0.1,4,1,500,0.5,0.0,0.4,0.5582485166063496,0.5065139186017653,0.5240845381138372,0.5602177143788805,0.5361333568423402,0.5370396089086344,0.022844667100533574
0.0,0.1,4,1,500,0.5,0.0,0.6,0.5554516290739471,0.5146321011225382,0.5128573940108804,0.5211872361444959,0.513185859036913,0.5234628438777549,0.018197079235349047
0.0,0.1,4,1,500,0.5,0.0,0.8,0.5422177762480344,0.511367441665425,0.5068797538663826,0.5594424357732137,0.5027293706501231,0.5245273556406358,0.024958901897896055
0.0,0.1,4,1,500,0.5,0.0,1.0,0.5560746793036367,0.5230963400597666,0.5241413910398296,0.5690422278479033,0.5257018740093007,0.5396113024520874,0.0214636698198263
0.0,0.1,4,1,500,0.5,0.1,0.4,0.5318355816018348,0.5164792708939198,0.5337206289029588,0.5561566439497705,0.5203461373684454,0.5317076525433858,0.01551458390668167
0.0,0.1,4,1,500,0.5,0.1,0.6,0.5456699007632686,0.5049669364143821,0.5055263249958262,0.5287256319868798,0.5216199241544686,0.521301743662965,0.01706394004258746
0.0,0.1,4,1,500,0.5,0.1,0.8,0.544993483986574,0.5052594621733123,0.504269611601736,0.5499504793354109,0.540529775387633,0.5290005624969333,0.022376634465156454
0.0,0.1,4,1,500,0.5,0.1,1.0,0.5583357970536924,0.5271498154060513,0.5146357728097952,0.5705937278036977,0.5296201602169112,0.5400670546580295,0.023389995146764108
0.0,0.1,4,1,500,0.5,0.5,0.4,0.5469250081754198,0.5059455650011698,0.5004460698183845,0.5493559456900055,0.5355933041404275,0.5276531785650815,0.023004925366949005
0.0,0.1,4,1,500,0.5,0.5,0.6,0.5318551595949659,0.5187905234636044,0.5158143413057514,0.5273801405102598,0.5236304000461802,0.5234941129841524,0.0064445622802350696
0.0,0.1,4,1,500,0.5,0.5,0.8,0.5368474416340099,0.518380036129671,0.5193199019637763,0.5551260989058252,0.5198790852284898,0.5299105127723545,0.016044385572219634
0.0,0.1,4,1,500,0.5,0.5,1.0,0.5516857702068254,0.5182338090503917,0.5187885091314128,0.5732234534057916,0.5187829884304719,0.5361429060449787,0.025198339260299876
0.0,0.1,4,1,500,0.5,1.0,0.4,0.5303753880126804,0.5139183462142944,0.5091579842417848,0.5372911133186491,0.5352451494927499,0.5251975962560318,0.012830692143599724
0.0,0.1,4,1,500,0.5,1.0,0.6,0.5310801396313836,0.5074667453859367,0.5116014159744862,0.5208203480496126,0.5197409800566879,0.5181419258196214,0.009136000808068319
0.0,0.1,4,1,500,0.5,1.0,0.8,0.5514650687741298,0.4897092185768427,0.5254241943546369,0.5476143176770677,0.5085840324177461,0.5245593663600847,0.02610526587283117
0.0,0.1,4,1,500,0.5,1.0,1.0,0.5609123930800195,0.5084892107851365,0.5204540268374424,0.5815964846891515,0.5176455518629037,0.5378195334509307,0.03169589802442548
0.0,0.1,4,1,500,1.0,0.0,0.4,0.5520478914840549,0.515572906181859,0.5170163762223488,0.5330661070281384,0.5370422485650754,0.5309491058962953,0.015143606806818559
0.0,0.1,4,1,500,1.0,0.0,0.6,0.5485965526038525,0.5180235711471708,0.5272119525909423,0.5255258493273866,0.5387810113458072,0.5316277874030318,0.012051094872655597
0.0,0.1,4,1,500,1.0,0.0,0.8,0.5421298318189733,0.5148471344461629,0.5209119105282952,0.5660079719150768,0.5075631751752366,0.530292004776749,0.023763913505569778
0.0,0.1,4,1,500,1.0,0.0,1.0,0.5505933439759647,0.5204394809423708,0.5122179937418769,0.5643671858937133,0.5142285145778283,0.5323693038263508,0.023629770962149837
0.0,0.1,4,1,500,1.0,0.1,0.4,0.5401849531472899,0.5155154431978861,0.49380492776982926,0.5269968226339302,0.5277969443489523,0.5208598182195776,0.017462651743873875
0.0,0.1,4,1,500,1.0,0.1,0.6,0.5401860262945587,0.5187770295348823,0.5243450840033738,0.5321109526839911,0.5347854111634048,0.5300409007360422,0.008500532182591433
0.0,0.1,4,1,500,1.0,0.1,0.8,0.5384792470576716,0.5076643619256861,0.5229806586340362,0.5514612010263928,0.5057176511764527,0.525260623964048,0.019735480104982186
0.0,0.1,4,1,500,1.0,0.1,1.0,0.5519763965531892,0.5152385889109443,0.5227142785801607,0.5691901651644239,0.5204060316908593,0.5359050921799154,0.023492050275975014
0.0,0.1,4,1,500,1.0,0.5,0.4,0.5459056474779167,0.4873505833195705,0.509824583904416,0.5294752184493869,0.5251725034059262,0.5195457073114433,0.02211407199304445
0.0,0.1,4,1,500,1.0,0.5,0.6,0.5305642738117892,0.5244813517944485,0.5172442547891654,0.5228447622560987,0.5279572088316374,0.5246183702966278,0.005100089470863249
0.0,0.1,4,1,500,1.0,0.5,0.8,0.5321556070028567,0.5061235108917834,0.5206897928948495,0.5619265025999032,0.5157038227174796,0.5273198472213745,0.02150104351303298
0.0,0.1,4,1,500,1.0,0.5,1.0,0.5482819186902513,0.5226611355575861,0.5146663393039329,0.5663810590949713,0.5180332587672215,0.5340047422827927,0.022415414258325335
0.0,0.1,4,1,500,1.0,1.0,0.4,0.5441464599310183,0.5076606060532962,0.5133300274493647,0.5462064368584576,0.5368804671624127,0.5296447994909099,0.017933330855816967
0.0,0.1,4,1,500,1.0,1.0,0.6,0.5470268583391227,0.5229433417469848,0.5170199594946469,0.5285060398662791,0.5215817858396792,0.5274155970573424,0.011703571418600157
0.0,0.1,4,1,500,1.0,1.0,0.8,0.5429868386006822,0.5287191517231511,0.5141093707514744,0.5563316465359107,0.5058678322997747,0.5296029679821986,0.02060181789400337
0.0,0.1,4,1,500,1.0,1.0,1.0,0.5547384534274831,0.5144201657126932,0.5192657957750207,0.5649837422744901,0.5196806217754588,0.5346177557930292,0.023418362999983896
0.0,0.1,4,1,600,0.0,0.0,0.4,0.5207580996457268,0.5082404574730817,0.5397865709828396,0.5434745762357525,0.5021846890804814,0.5228888786835764,0.01841930291256541
0.0,0.1,4,1,600,0.0,0.0,0.6,0.5294487331745672,0.4976879973187166,0.502889958265716,0.5101712932306177,0.5443446247736613,0.5169085213526559,0.01950215104415819
0.0,0.1,4,1,600,0.0,0.0,0.8,0.5364455290831771,0.4930751762147043,0.501451837161943,0.5388267291143829,0.5243441166298062,0.5188286776408028,0.020651228810024003
0.0,0.1,4,1,600,0.0,0.0,1.0,0.5605692991967295,0.5279924422021005,0.5193198851697586,0.571675794021756,0.5248578492370306,0.540883053965475,0.023577989726723644
0.0,0.1,4,1,600,0.0,0.1,0.4,0.5426592603253383,0.5122172334914115,0.5201943474021613,0.5272828134181453,0.5478673702950572,0.5300442049864227,0.014993754811006666
0.0,0.1,4,1,600,0.0,0.1,0.6,0.5206879574046415,0.5078659541672352,0.5076186619534212,0.5010686068291758,0.5353287552141676,0.5145139871137283,0.01363719713090265
0.0,0.1,4,1,600,0.0,0.1,0.8,0.540646962592181,0.5064738787239674,0.5080104589574477,0.5326395866768032,0.5042303140004475,0.5184002401901694,0.016945855733092
0.0,0.1,4,1,600,0.0,0.1,1.0,0.5585839982462864,0.5250201666532779,0.5134843566726236,0.5544562411570082,0.528254925922319,0.535959937730303,0.01960968444890705
0.0,0.1,4,1,600,0.0,0.5,0.4,0.5502651520747763,0.5132612852190055,0.49797648302901026,0.53267567839529,0.5069419943080229,0.520224118605221,0.021079363109845733
0.0,0.1,4,1,600,0.0,0.5,0.6,0.5329689005571253,0.4986243128533457,0.4921608635229223,0.516003861765768,0.5183823127129499,0.5116280502824223,0.016342186397626902
0.0,0.1,4,1,600,0.0,0.5,0.8,0.5444147374938516,0.505318241968342,0.520950363963258,0.5303951932383519,0.512258068226833,0.5226673209781273,0.015370110291550935
0.0,0.1,4,1,600,0.0,0.5,1.0,0.54689773905511,0.5289707204987022,0.5276327838205823,0.5572268419564939,0.5270003245278901,0.5375456819717557,0.013764166408413138
0.0,0.1,4,1,600,0.0,1.0,0.4,0.5481161780862247,0.4845470610824286,0.5024063082545411,0.5444627937354294,0.5311991480584237,0.5221462978434095,0.027648619132413805
0.0,0.1,4,1,600,0.0,1.0,0.6,0.5105244739588569,0.5080188058984045,0.5046536346959133,0.5265331376038345,0.5260136091325797,0.5151487322579179,0.010368424689004192
0.0,0.1,4,1,600,0.0,1.0,0.8,0.5228607002146104,0.4956305671841491,0.5143058467416203,0.5347859332589542,0.5057142675343681,0.5146594629867405,0.015120974995696685
0.0,0.1,4,1,600,0.0,1.0,1.0,0.5518304797808329,0.5147835988437428,0.521068330521677,0.5596341543777317,0.5126636180204502,0.5319960363088869,0.022060688295991705
0.0,0.1,4,1,600,0.1,0.0,0.4,0.5589318715263816,0.5050552246542538,0.5296436891798879,0.5534262824937408,0.5364983141300724,0.5367110763968673,0.02136146080243592
0.0,0.1,4,1,600,0.1,0.0,0.6,0.526544332263049,0.492306868167952,0.4946180806085176,0.493415361554015,0.5403460874800587,0.5094461460147184,0.02245977946668676
0.0,0.1,4,1,600,0.1,0.0,0.8,0.5439051324900458,0.5014583900881749,0.5063107403792586,0.5396302935020596,0.5199665941425398,0.5222542301204157,0.019121873981139775
0.0,0.1,4,1,600,0.1,0.0,1.0,0.5631821985057756,0.518025322747698,0.5034052910412059,0.5493966837696,0.5158461429465051,0.5299711278021568,0.025141045027534396
0.0,0.1,4,1,600,0.1,0.1,0.4,0.5321766583854077,0.523451862303416,0.5424222348175798,0.5362311322773203,0.5303506677851958,0.5329265111137839,0.007036609761469204
0.0,0.1,4,1,600,0.1,0.1,0.6,0.5350014216385636,0.5061791332375769,0.5042768343981574,0.49838274506774605,0.5294651840546553,0.5146610636793397,0.01641379877267765
0.0,0.1,4,1,600,0.1,0.1,0.8,0.5482524702165642,0.5040234304409401,0.500941360165091,0.5260260499430638,0.5157450227756126,0.5189976667082543,0.019144707816572643
0.0,0.1,4,1,600,0.1,0.1,1.0,0.5611322010825661,0.528613799198001,0.513362701326258,0.563317900465049,0.5255611180137185,0.5383975440171185,0.022500709106369962
0.0,0.1,4,1,600,0.1,0.5,0.4,0.5601842615969042,0.5243183433551415,0.5309784889108995,0.5312453408446967,0.5418886578821669,0.5377230185179617,0.014044521136763086
0.0,0.1,4,1,600,0.1,0.5,0.6,0.5328612556382721,0.5054698720071831,0.5035107566253813,0.519155147821763,0.5367144887643702,0.5195423041713939,0.01522721367854072
0.0,0.1,4,1,600,0.1,0.5,0.8,0.5421516294011882,0.4969392891098472,0.5193867112084931,0.5296214953366447,0.5120277857799156,0.5200253821672177,0.017168236265269907
0.0,0.1,4,1,600,0.1,0.5,1.0,0.5493504888871137,0.5311437891847947,0.5181162673669703,0.5647504381254608,0.525813612648085,0.5378349192424849,0.018941764479935286
0.0,0.1,4,1,600,0.1,1.0,0.4,0.5308928222768448,0.5278965330740985,0.4947337447166443,0.5288804508489721,0.5314229757664249,0.5227653053365969,0.01573614217658859
0.0,0.1,4,1,600,0.1,1.0,0.6,0.5177478400361304,0.5107838069336087,0.5167091718094021,0.5206178169325286,0.528683960722007,0.5189085192867353,0.006532155275370934
0.0,0.1,4,1,600,0.1,1.0,0.8,0.5354663335295284,0.49635599446951173,0.5199004713974748,0.5426881991966098,0.502284086595797,0.5193390170377844,0.020153658814615175
0.0,0.1,4,1,600,0.1,1.0,1.0,0.5637598351067188,0.5096176741805731,0.5303126790701174,0.5604620658107833,0.49807271456624946,0.5324449937468885,0.029464650332899172
0.0,0.1,4,1,600,0.5,0.0,0.4,0.5581734976768493,0.5064555720591077,0.5237843627181707,0.5604388951544668,0.5359950837434506,0.536969482270409,0.0229473264072225
0.0,0.1,4,1,600,0.5,0.0,0.6,0.5555088204084658,0.5147528369566974,0.5129306164704117,0.521322769019183,0.5132251757098178,0.5235480437129152,0.01818715289283388
0.0,0.1,4,1,600,0.5,0.0,0.8,0.5421922864502551,0.5113143636591294,0.5069784868801341,0.5593758504194373,0.5026572648777681,0.5245036504573448,0.02493647619969064
0.0,0.1,4,1,600,0.5,0.0,1.0,0.5560746793036367,0.5230963400597666,0.5241413910398296,0.5690422278479033,0.5257018740093007,0.5396113024520874,0.0214636698198263
0.0,0.1,4,1,600,0.5,0.1,0.4,0.5316829187860677,0.5166340840713651,0.5334782726774029,0.5565523734448004,0.5203447873414732,0.5317384872642219,0.01562624620841815
0.0,0.1,4,1,600,0.5,0.1,0.6,0.5456632346732943,0.5050175134097828,0.5056872682421815,0.5286424118883469,0.5216639505760343,0.5213348757579279,0.017003539021448466
0.0,0.1,4,1,600,0.5,0.1,0.8,0.5448870448636073,0.5052532094357061,0.504185918265698,0.5499020085110384,0.54055149751738,0.528955935718686,0.02237391480778704
0.0,0.1,4,1,600,0.5,0.1,1.0,0.5583357970536924,0.5271498154060513,0.5146357728097952,0.5705937278036977,0.5296201602169112,0.5400670546580295,0.023389995146764108
0.0,0.1,4,1,600,0.5,0.5,0.4,0.5471565932105569,0.5061730310047374,0.5003160760150236,0.5494318101546344,0.5357191237487045,0.5277593268267313,0.023067341774851875
0.0,0.1,4,1,600,0.5,0.5,0.6,0.5318125834595924,0.5189575185214772,0.515958912675521,0.5273603876244788,0.5237158499661614,0.5235610504494461,0.006354756640168502
0.0,0.1,4,1,600,0.5,0.5,0.8,0.5368202031995736,0.5183332033344344,0.5192797962188721,0.5551606927404217,0.5199505033268648,0.5299088797640333,0.016058980457226146
0.0,0.1,4,1,600,0.5,0.5,1.0,0.5516857702068254,0.5182338090503917,0.5187885091314128,0.5732234534057916,0.5187829884304719,0.5361429060449787,0.025198339260299876
0.0,0.1,4,1,600,0.5,1.0,0.4,0.5301721164460276,0.5139715188400418,0.508847084310943,0.5376028765584909,0.5352150042215983,0.5251617200754203,0.012964788007970528
0.0,0.1,4,1,600,0.5,1.0,0.6,0.5310624636519189,0.5074268887183246,0.5116176399380553,0.5208189960292742,0.5198691203659657,0.5181590217407076,0.009144220425740816
0.0,0.1,4,1,600,0.5,1.0,0.8,0.5514427432583827,0.4896864927048777,0.5253551743264292,0.5476813778110579,0.5086538560829911,0.5245639288367477,0.026110721683725874
0.0,0.1,4,1,600,0.5,1.0,1.0,0.5609123930800195,0.5084892107851365,0.5204540268374424,0.5815964846891515,0.5176455518629037,0.5378195334509307,0.03169589802442548
0.0,0.1,4,1,600,1.0,0.0,0.4,0.5523406507996952,0.516090546763177,0.5166684682116789,0.5334670930451038,0.5371965612972484,0.5311526640233806,0.015227240100054103
0.0,0.1,4,1,600,1.0,0.0,0.6,0.5488241694188586,0.5180116028149924,0.5270848444003685,0.5256534044359245,0.5387023636630937,0.5316552769466475,0.01211913230203913
0.0,0.1,4,1,600,1.0,0.0,0.8,0.542145057182686,0.5147667541933996,0.5208666706029106,0.5661845169460072,0.5075334627731173,0.5302992923396241,0.023856805002508006
0.0,0.1,4,1,600,1.0,0.0,1.0,0.5505933439759647,0.5204394809423708,0.5122179937418769,0.5643671858937133,0.5142285145778283,0.5323693038263508,0.023629770962149837
0.0,0.1,4,1,600,1.0,0.1,0.4,0.5405086647519879,0.5158567012936461,0.4937482345898946,0.5272756023463081,0.527654256953445,0.5210086919870565,0.017559628289160325
0.0,0.1,4,1,600,1.0,0.1,0.6,0.5402022190767176,0.5189886762787315,0.5244639272035336,0.5322448610399284,0.5349641690927393,0.5301727705383301,0.008448605709923512
0.0,0.1,4,1,600,1.0,0.1,0.8,0.5386482676449944,0.5076521132413079,0.5231972393802569,0.5516216521020029,0.5058238664664474,0.5253886277670019,0.01978734210792466
0.0,0.1,4,1,600,1.0,0.1,1.0,0.5519763965531892,0.5152385889109443,0.5227142785801607,0.5691901651644239,0.5204060316908593,0.5359050921799154,0.023492050275975014
0.0,0.1,4,1,600,1.0,0.5,0.4,0.5461692578315734,0.4873130549262552,0.509782022635142,0.5298365813554503,0.5251671279084449,0.5196536089313732,0.02225157918474904
0.0,0.1,4,1,600,1.0,0.5,0.6,0.5305433609027489,0.5243804257037593,0.5174882500498903,0.5229350367863973,0.5282053294574514,0.5247104805800494,0.005041284862298389
0.0,0.1,4,1,600,1.0,0.5,0.8,0.5320001153141845,0.5061750798954683,0.5207739168802897,0.5620594324111939,0.5157132212246165,0.5273443531451505,0.021525594313546028
0.0,0.1,4,1,600,1.0,0.5,1.0,0.5482819186902513,0.5226611355575861,0.5146663393039329,0.5663810590949713,0.5180332587672215,0.5340047422827927,0.022415414258325335
0.0,0.1,4,1,600,1.0,1.0,0.4,0.5441280834272797,0.508361210080689,0.512685869768554,0.5464022266687132,0.536935362666261,0.5297025505222994,0.01791862850650973
0.0,0.1,4,1,600,1.0,1.0,0.6,0.5469587399071338,0.523258540131064,0.516998037888022,0.5283244876711976,0.521820086144466,0.5274719783483768,0.011617454799311087
0.0,0.1,4,1,600,1.0,1.0,0.8,0.5430582829251009,0.528727059880425,0.5142338292234083,0.5565396314976262,0.5061486291268292,0.529741486530678,0.020576789454060166
0.0,0.1,4,1,600,1.0,1.0,1.0,0.5547384534274831,0.5144201657126932,0.5192657957750207,0.5649837422744901,0.5196806217754588,0.5346177557930292,0.023418362999983896
0.0,0.1,4,1,700,0.0,0.0,0.4,0.520757558482301,0.5082418632077235,0.5397802610247742,0.543479996658774,0.5021841357623831,0.5228887630271911,0.01841926236566693
0.0,0.1,4,1,700,0.0,0.0,0.6,0.5294499089989008,0.49768888788223264,0.502889681746913,0.5101749115364224,0.5443432413849176,0.5169093263098773,0.019501371361319846
0.0,0.1,4,1,700,0.0,0.0,0.8,0.5364452013745027,0.4930757634723888,0.5014521789887372,0.5388249134867799,0.5243431636567208,0.518828244195826,0.020650400753491865
0.0,0.1,4,1,700,0.0,0.0,1.0,0.5605692991967295,0.5279924422021005,0.5193198851697586,0.571675794021756,0.5248578492370306,0.540883053965475,0.023577989726723644
0.0,0.1,4,1,700,0.0,0.1,0.4,0.542659623563056,0.5122174910302256,0.5201985184650795,0.5272793851459728,0.5478670735340492,0.5300444183476766,0.014993139524502517
0.0,0.1,4,1,700,0.0,0.1,0.6,0.5206864879982145,0.5078690651557025,0.5076205039473141,0.5010692188169442,0.5353271389231962,0.5145144829682743,0.013635651311283957
0.0,0.1,4,1,700,0.0,0.1,0.8,0.5406461076979544,0.5064727764354033,0.5080109220972248,0.5326408538481768,0.504229423530429,0.5184000167218377,0.016946150485748105
0.0,0.1,4,1,700,0.0,0.1,1.0,0.5585839982462864,0.5250201666532779,0.5134843566726236,0.5544562411570082,0.528254925922319,0.535959937730303,0.01960968444890705
0.0,0.1,4,1,700,0.0,0.5,0.4,0.5502618777929568,0.5132585410211601,0.49798042848250446,0.5326727359360339,0.5069462411039016,0.5202239648673114,0.021076278743212096
0.0,0.1,4,1,700,0.0,0.5,0.6,0.5329664585898904,0.49862631243724453,0.49215940285850973,0.5160071651253046,0.5183806893629186,0.5116280056747735,0.016341479966302162
0.0,0.1,4,1,700,0.0,0.5,0.8,0.5444156225410162,0.5053178851819506,0.5209501929563634,0.5303952924391803,0.5122580174577003,0.5226674021152421,0.01537054988126193
