C,epsilon,gamma,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.25,0.5,0.000244140625,0.7261677977092424,0.6941367183497542,0.6852954208842617,0.7243956742022445,0.7249602410360817,0.7109911704363169,0.019681779455841084
0.25,0.5,0.00048828125,0.7060307432850776,0.6758170963090093,0.6687847448223909,0.702194107332242,0.7025264102904102,0.6910706204078261,0.017378885232781128
0.25,0.5,0.0009765625,0.6785114797719269,0.6519146557856514,0.6485874706142176,0.673821913863782,0.6713624575191627,0.6648395955109481,0.013613741417929025
0.25,0.5,0.001953125,0.6486996783494712,0.623938138417053,0.62575931635239,0.6440375755907705,0.6404859356471833,0.6365841288713736,0.011120500707171226
0.25,0.5,0.00390625,0.6259566603967669,0.5960613015139088,0.6076630987237228,0.6308762640676076,0.6201972593797708,0.6161509168163554,0.014186234929934417
0.25,0.5,0.0078125,0.6237252337177088,0.5937037538271401,0.603923078331816,0.633681245830246,0.6194068145161514,0.6148880252446125,0.015974231330078147
0.25,0.5,0.015625,0.6569607779917583,0.6247485667317287,0.6271346568565382,0.6622623789996654,0.6534077924600505,0.6449028346079483,0.017613806675682867
0.25,0.5,0.03125,0.711475051094905,0.6773517258679569,0.6730646275485064,0.7143946746616722,0.7108931715385332,0.6974358501423148,0.02039073889178305
0.25,0.5,0.0625,0.7479038397874764,0.7105746993529631,0.701519821105784,0.7473554268491811,0.744300733671249,0.7303309041533308,0.022439834619877183
0.25,0.5,0.125,0.7550744999693917,0.7195774297306892,0.7074900552274429,0.7558036204123619,0.7529622700506051,0.7381815750780982,0.022926294684634006
0.25,0.5,0.25,0.7556814315118808,0.7207112822415329,0.7078380245749615,0.7566083020048797,0.753913472948939,0.7389505026564388,0.023001455344628913
0.25,0.5,0.5,0.7557269663252406,0.7208188874388171,0.7078421049063186,0.7566287331386203,0.7539697315038467,0.7389972846625685,0.023000129019103664
0.25,0.5,1.0,0.7557276806292362,0.7208209131591563,0.7078421072681245,0.7566287620032424,0.7539704641348991,0.7389979854389317,0.022999982624888567
0.25,1.0,3.0517578125e-05,0.7558845566851979,0.7300913752519059,0.7179957554336136,0.7696044396275088,0.7569778962065146,0.7461108046409481,0.021287607327268962
0.25,1.0,6.103515625e-05,0.7540336462924815,0.7289180109065648,0.7171470735483142,0.7677627758000546,0.7548467920619318,0.7445416597218694,0.020797088422683966
0.25,1.0,0.0001220703125,0.7509727459865425,0.7263493135675877,0.7158400459396677,0.7641437318808381,0.7511804242743613,0.7416972523297993,0.01989952338306168
0.25,1.0,0.000244140625,0.7453452477246876,0.721216164427641,0.7126352127243417,0.7573673448145498,0.7446545306527436,0.7362437000687928,0.018594193383477186
0.25,1.0,0.00048828125,0.7359369261392281,0.7126736371972041,0.7065389636516645,0.7490836054635233,0.7336762406834932,0.7275818746270226,0.017566532511767093
0.25,1.0,0.0009765625,0.7232393209412347,0.7021563810816134,0.6997789415615697,0.7346969251595925,0.7208151079157834,0.7161373353319587,0.014831067552672186
0.25,1.0,0.001953125,0.7102996497657315,0.6915315434964192,0.6930020738289462,0.7252484553950271,0.709162648908809,0.7058488742789867,0.013938799219706035
0.25,1.0,0.00390625,0.7036320018213057,0.6843572480318421,0.6884831132443078,0.7215038888376509,0.7073741152050044,0.7010700734280222,0.01501328854217694
0.25,1.0,0.0078125,0.7109234456183067,0.6881981425953949,0.693856703661062,0.7268703473006913,0.7119417276114477,0.7063580733573804,0.015482575129798065
0.25,1.0,0.015625,0.7297825379927574,0.7058414151919823,0.7070416413847175,0.7442282751224351,0.7282012061441471,0.7230190151672079,0.016376656145836704
0.25,1.0,0.03125,0.7526369515345196,0.7250556527738705,0.7221162718194795,0.7673015073375871,0.7528450692771129,0.7439910905485139,0.01958046143826564
0.25,1.0,0.0625,0.7632700627465783,0.7344165735968133,0.7298912535481573,0.7790080662487915,0.7634953005018563,0.7540162513284393,0.021013323732157894
0.25,1.0,0.125,0.7651895776794347,0.7365978600610767,0.7306232870171573,0.7813150502157172,0.7653114017120773,0.7558074353370927,0.02140232170507713
0.25,1.0,0.25,0.7653749745329335,0.7370011207959875,0.7306389803789571,0.7815627865481666,0.7655647794054673,0.7560285283323024,0.02142991989354131
0.25,1.0,0.5,0.765391520422984,0.7370496935198732,0.730638979475435,0.7815708554837906,0.7655821392573839,0.7560466376318934,0.021425284719057577
0.25,1.0,1.0,0.7653917716302447,0.7370506436448251,0.730638979430156,0.7815708706815412,0.765582361958895,0.7560469254691323,0.021425130822816708
0.5,0.015625,3.0517578125e-05,0.750114492084972,0.7179983120933262,0.7009065376421927,0.7491590957120589,0.7465856361616674,0.7329528147388434,0.022324994722239803
0.5,0.015625,6.103515625e-05,0.7416009547956394,0.7099080104776903,0.6935243990742219,0.7385081359458501,0.7373634201190412,0.7241809840824887,0.02136611370788453
0.5,0.015625,0.0001220703125,0.7262718955046282,0.6968369605336787,0.6798083485960029,0.7198390913992986,0.7204776110225535,0.7086467814112325,0.019666011640421054
0.5,0.015625,0.000244140625,0.7025236367431766,0.6726127352963008,0.65869914955987,0.6906830232361549,0.6922559590158155,0.6833549007702636,0.01749050344032358
0.5,0.015625,0.00048828125,0.6621363353282986,0.640498930155427,0.6295692706604938,0.6560945666555551,0.6499142575495402,0.6476426720698629,0.012887414251628558
0.5,0.015625,0.0009765625,0.6164372452433718,0.5958083655549975,0.5938087428812009,0.6253952743354981,0.6139714625478185,0.6090842181125774,0.013725807134174968
0.5,0.015625,0.001953125,0.5808359974079753,0.5574687884258955,0.5663374800599846,0.6008172983394418,0.5782186471286879,0.576735642272397,0.01641852466812387
0.5,0.015625,0.00390625,0.5593593357031102,0.5395419998668903,0.5454227541792749,0.5826188372310385,0.5623336078493331,0.5578553069659294,0.01677420115931157
0.5,0.015625,0.0078125,0.5623028143058787,0.5374210501551485,0.5415358850367061,0.5814204691876524,0.5653950317716864,0.5576150500914144,0.018135175825628024
0.5,0.015625,0.015625,0.5995054514721573,0.5618216602262958,0.5651381692494497,0.5981081131937438,0.595459660493904,0.58400661092711,0.01883101761547252
0.5,0.015625,0.03125,0.6699473647374894,0.6287173108015939,0.633857339492774,0.6639834241179206,0.6654201050059761,0.6523851088311508,0.01946989840441359
0.5,0.015625,0.0625,0.7371215943113529,0.6968918297372,0.6917381021270141,0.7339306480339212,0.7312373610709061,0.7181839070560789,0.02196429868342202
0.5,0.015625,0.125,0.7551946714064505,0.7205325870500496,0.7066403155135077,0.7547134151457188,0.7528940943741729,0.7379950166979798,0.022832921516560575
0.5,0.015625,0.25,0.7567956730973644,0.7231385032017081,0.7077846917614559,0.7566460428914953,0.7551836695867559,0.7399097161077559,0.022977296425689582
0.5,0.015625,0.5,0.7568923507053369,0.7233469697557676,0.707799844716311,0.7566924530864627,0.7553011810872101,0.7400065598702177,0.022979821836281552
0.5,0.015625,1.0,0.7568937865167193,0.7233508657356001,0.7077998529411684,0.7566925142431166,0.755302650229975,0.740007933933316,0.022979632211580298
0.5,0.03125,3.0517578125e-05,0.7495440463388514,0.718008922250469,0.7008797469120115,0.7485306760442522,0.7464427423696091,0.7326812267830386,0.022088173751913676
0.5,0.03125,6.103515625e-05,0.7417891413923292,0.7102148374559856,0.6933657672118643,0.7383621467432466,0.7372762116711021,0.7242016208949056,0.021373267630635087
0.5,0.03125,0.0001220703125,0.7259929581177773,0.696845682697946,0.6800265502844391,0.7196830530429759,0.7208762812364508,0.7086849050759177,0.019561608429281015
0.5,0.03125,0.000244140625,0.7024788411609084,0.6733901295737698,0.6594000957930883,0.6894116018817324,0.6919000317778047,0.6833161400374607,0.016945130737733932
0.5,0.03125,0.00048828125,0.6623420460492702,0.6400131596116765,0.6291885366202302,0.6569599163172608,0.6508415109413084,0.6478690339079491,0.013338136892121754
0.5,0.03125,0.0009765625,0.6163004807078631,0.5957496617639881,0.593438793396472,0.6254425564090813,0.6146549589940424,0.6091172902542894,0.013904019835677463
0.5,0.03125,0.001953125,0.5799570869954038,0.5570864089207523,0.5665944005980319,0.6006241983673953,0.5796635636081384,0.5767851316979444,0.01642055457151661
0.5,0.03125,0.00390625,0.5586273100621014,0.539564203721526,0.5458414290784849,0.5827967317252007,0.56290945774834,0.5579478264671307,0.01678593174681982
0.5,0.03125,0.0078125,0.5623711443787166,0.5373424922245388,0.5408309359053426,0.5809154138306021,0.5655167969090725,0.5573953566496546,0.01816870077532848
0.5,0.03125,0.015625,0.599918238137987,0.5620028347942518,0.5659281520726822,0.598054679624785,0.5958919244090153,0.5843591658077443,0.018722741219787745
0.5,0.03125,0.03125,0.6699242436376924,0.6292048988162083,0.6342539138545555,0.664581731182863,0.6656451252668897,0.6527219825516418,0.019350076424440525
0.5,0.03125,0.0625,0.7372751740260198,0.6969374405639446,0.6918337653898714,0.734041555983183,0.7314242341767082,0.7183024340279454,0.02200522567078901
0.5,0.03125,0.125,0.7551320725075911,0.7204711103211867,0.7066426813208366,0.7546952418324036,0.7528628470469585,0.7379607906057952,0.02282366618131673
0.5,0.03125,0.25,0.7567192079152967,0.7230620720231843,0.7077756045709951,0.7566119044042359,0.7551422008574403,0.7398621979542305,0.02296727914855738
0.5,0.03125,0.5,0.7568155857803122,0.7232703188040353,0.7077905399382362,0.7566579395789144,0.7552595967165846,0.7399587961636165,0.022969704121466775
0.5,0.03125,1.0,0.7568170212764888,0.7232742146217903,0.707790548073841,0.7566580003807328,0.7552610658314136,0.7399601700368532,0.02296951277988265
0.5,0.0625,3.0517578125e-05,0.7515431920802913,0.7183474555761248,0.7009923681500706,0.7478205425034214,0.747281740212127,0.7331970597044071,0.022396751707601106
0.5,0.0625,6.103515625e-05,0.7429825099446872,0.711275234502547,0.6941072710370768,0.7379110927694625,0.7379080946204558,0.7248368405748459,0.021208976123859132
0.5,0.0625,0.0001220703125,0.7262055040739225,0.6970960554334413,0.680659429558386,0.7196000554713373,0.7208963437019098,0.7088914776477995,0.01933097568413395
0.5,0.0625,0.000244140625,0.7022778643680803,0.6746060366870764,0.6599992606644748,0.6898683103906276,0.6932776789636127,0.6840058302147743,0.0167247913669342
0.5,0.0625,0.00048828125,0.6614789315686892,0.6372855459768562,0.6281681929327639,0.6562636962115365,0.6519343902577146,0.6470261513895121,0.013863692590678711
0.5,0.0625,0.0009765625,0.6162303320151004,0.593744127359315,0.5925577211457699,0.6250417517227707,0.6141922201182632,0.6083532304722439,0.014470429148603296
0.5,0.0625,0.001953125,0.5797697688252601,0.5580310352445534,0.5663633310884097,0.6001749359608096,0.5820601991779522,0.5772798540593971,0.016147164223238367
0.5,0.0625,0.00390625,0.5576115648113069,0.5405615117315944,0.5460063677434133,0.5831428796092307,0.5629041982536925,0.5580453044298477,0.016615536876582897
0.5,0.0625,0.0078125,0.563591751781598,0.5371917246248383,0.5404333001775886,0.5804481193779769,0.5661434972271526,0.5575616786378309,0.01831744344429749
0.5,0.0625,0.015625,0.6004357240322729,0.5625302120592937,0.5675151342790524,0.5980617242257646,0.5964758234616796,0.5850037236116126,0.018379176874438033
0.5,0.0625,0.03125,0.6700302990249338,0.63043037331843,0.635220810003756,0.6657715855224423,0.6660251507564614,0.6534956437252047,0.019020110185147286
0.5,0.0625,0.0625,0.7375715414897199,0.6970360954834234,0.6920393951596423,0.7342240251493916,0.7317749913803162,0.7185292097324987,0.022068374415734573
0.5,0.0625,0.125,0.7550702818746384,0.7202393877696669,0.7066345744194678,0.7546959845831844,0.7528605530777956,0.7379001563449508,0.022859166034254287
0.5,0.0625,0.25,0.7566037473708536,0.7227992948909148,0.707735269236411,0.7565744244921959,0.7551151262697149,0.7397655724520179,0.02299709406790558
0.5,0.0625,0.5,0.7566992219161316,0.72300707887919,0.7077496772159542,0.7566194143129701,0.7552323036573659,0.7398615391963224,0.022999124169971172
0.5,0.0625,1.0,0.7567006565515846,0.7230109495783599,0.707749698050816,0.7566194741531161,0.7552337782637839,0.7398629113195321,0.02299892766022595
0.5,0.125,3.0517578125e-05,0.7508461364422797,0.7189897756812644,0.7009950925730196,0.7478274176529615,0.7489371291909828,0.7335191103081016,0.02242533218445648
0.5,0.125,6.103515625e-05,0.7430702053608399,0.7123957617367125,0.6937603805864655,0.7375890354956925,0.739814193746655,0.7253259153852731,0.02144018430405031
0.5,0.125,0.0001220703125,0.7269468140955959,0.697834902572899,0.681320210220165,0.7191836066354126,0.7228374841329526,0.709624603531405,0.01940457073972336
0.5,0.125,0.000244140625,0.698485567188031,0.672426036503726,0.6593126123787348,0.6918013948416049,0.6905525632896937,0.682515634840358,0.016171244099008792
0.5,0.125,0.00048828125,0.6573171581113674,0.6313387188245029,0.6268493779676371,0.653269468933353,0.6537121065352189,0.6444973660744158,0.014237360884860899
0.5,0.125,0.0009765625,0.6148872669014263,0.5886193077563461,0.5925531449902892,0.6236744797236965,0.6153349975574788,0.6070138393858474,0.015461888200491545
0.5,0.125,0.001953125,0.5824814143368063,0.5613440354634165,0.563455881377446,0.5988991035851823,0.5858447983927859,0.5784050466311274,0.015862918191726902
0.5,0.125,0.00390625,0.5576405510480046,0.5402899922627893,0.5458693012455139,0.5825041238071229,0.5626480705205776,0.5577904077768017,0.016452693005190585
0.5,0.125,0.0078125,0.5678607622029739,0.5380459366101501,0.5421824892984968,0.5791102264195417,0.5648835951592432,0.5584166019380812,0.017590840498029958
0.5,0.125,0.015625,0.6015954345144918,0.5641411157372767,0.5701103813449543,0.5987825216002888,0.5974329976212438,0.586412490163651,0.017795813639051358
0.5,0.125,0.03125,0.670650554302305,0.6329839903929692,0.6372329097099354,0.6686075227351985,0.6672319093286113,0.6553413772938039,0.01857091553269702
0.5,0.125,0.0625,0.7379073154170427,0.697541723120412,0.6924080563605077,0.7346476806817076,0.7323843257350648,0.718977820262947,0.022074098599047378
0.5,0.125,0.125,0.7549022162241597,0.719810063221956,0.7066733681163785,0.754612228947925,0.7526534345396515,0.737730262210014,0.022848643726153715
0.5,0.125,0.25,0.7563751473598438,0.7222960457184294,0.707707184466998,0.7564282655568049,0.7548540145054969,0.7395321315215145,0.022988239030413193
0.5,0.125,0.5,0.7564694732187844,0.7225029101303849,0.7077205610463188,0.7564720960777986,0.7549707656005167,0.7396271612147608,0.022989740153147815
0.5,0.125,1.0,0.7564709066828954,0.72250680501491,0.7077205685893311,0.7564721549319988,0.7549722346018886,0.7396285339642048,0.022989530725626605
0.5,0.25,3.0517578125e-05,0.7483591501471274,0.7153398183577067,0.7009424479220776,0.7470600221080475,0.7461862249073095,0.7315775326884537,0.022005203003110124
0.5,0.25,6.103515625e-05,0.7402420166327867,0.7083335926096379,0.6943193154313798,0.7385692572460582,0.7374141577757578,0.7237756679391241,0.021107662841072055
0.5,0.25,0.0001220703125,0.7248015590821186,0.6944016485072495,0.6817871941947651,0.7216431282984419,0.7222825631930997,0.708983218655135,0.019618943050065642
0.5,0.25,0.000244140625,0.7029786733180535,0.6713652346414964,0.6612430532549398,0.695355897581369,0.6988072297652252,0.6859500177122169,0.01848582956986419
0.5,0.25,0.00048828125,0.6652026939252119,0.6354819051906111,0.6338662540182012,0.661609750521539,0.6600585752882385,0.6512438357887603,0.015251396210985268
0.5,0.25,0.0009765625,0.6209732073682388,0.59375179207666,0.5977875576144188,0.6212517725174511,0.6133664827821318,0.60942616247178,0.012940715139149872
0.5,0.25,0.001953125,0.5821241275722955,0.5628889812646682,0.5698062402664594,0.594733295377572,0.583381417903867,0.5785868124769724,0.012447189466467792
0.5,0.25,0.00390625,0.5671594155547661,0.5379893081585475,0.5499371158007561,0.5766634748908782,0.5669418970192663,0.5597382422848428,0.015512157884949543
0.5,0.25,0.0078125,0.5734253785710148,0.53647347497817,0.5475065903218704,0.5777623497757776,0.5632981796532033,0.5596931946600072,0.017433673349025354
0.5,0.25,0.015625,0.6060642499802555,0.5697250957214349,0.579781415144633,0.6066750425661809,0.6018050140420617,0.5928101634909131,0.016966744342008885
0.5,0.25,0.03125,0.6749305500066073,0.6390605566456762,0.6421834165551258,0.6773545636762832,0.6725436899821199,0.6612145553731625,0.018907416349981672
0.5,0.25,0.0625,0.7386329906888236,0.6994206481198346,0.6938412178757261,0.7361027198371684,0.7339456601683066,0.7203886473379718,0.021840351061512
0.5,0.25,0.125,0.754384490120452,0.7189263770217286,0.7068541410511716,0.7544255136398633,0.7520010923913037,0.7373183228449038,0.02272566724789948
0.5,0.25,0.25,0.7557731920867232,0.7212607701708428,0.7077072643626704,0.7561417960959123,0.7540447431114142,0.7389855531655126,0.0228879879877236
0.5,0.25,0.5,0.7558656540624792,0.721470960568925,0.7077179424974074,0.7561837073687431,0.7541594649195424,0.7390795458834194,0.022887453821747526
0.5,0.25,1.0,0.7558670858229237,0.7214749302051581,0.7077179486900481,0.7561843399804133,0.7541609322608259,0.7390810473918739,0.02288731064264407
0.5,0.5,3.0517578125e-05,0.7479922262660423,0.7149099460171777,0.7012448544650034,0.7480845220239319,0.746237342911444,0.7316937783367199,0.022105684485783178
0.5,0.5,6.103515625e-05,0.7397726474468453,0.7075028062937333,0.6955704617808094,0.7393224068668894,0.7384285991387234,0.7241193843054001,0.02104793228122167
0.5,0.5,0.0001220703125,0.7255989026501055,0.6935980598537126,0.6847740800125637,0.7237494071459277,0.7243458313088601,0.710413256194234,0.01963855654738147
0.5,0.5,0.000244140625,0.7039632778235883,0.6744971183203607,0.6675443789244231,0.700545036309242,0.700446235587961,0.6893992093931149,0.017015318596762377
0.5,0.5,0.00048828125,0.6733763617967528,0.6476230894048199,0.6458016203428723,0.6683665278734441,0.666939257766479,0.6604213714368735,0.012757088943547596
0.5,0.5,0.0009765625,0.6374141960004166,0.6127144871374822,0.6188758710515809,0.6359322506946765,0.6318087281272529,0.6273491066022819,0.010963945672366231
0.5,0.5,0.001953125,0.602263337201613,0.5781364242503629,0.5900187285014061,0.6148688610105254,0.5983718244940499,0.5967318350915916,0.013721278133456617
0.5,0.5,0.00390625,0.5873881894278821,0.5587571026669507,0.5732234867176159,0.6034608791912286,0.5862016813577723,0.5818062678722898,0.016765499160086916
0.5,0.5,0.0078125,0.597321242989622,0.5667253329285951,0.5812671731672788,0.6083395113945033,0.5946079315806054,0.5896522384121209,0.016035421819512265
0.5,0.5,0.015625,0.6340847494521356,0.6049237381522973,0.6110106226128049,0.6426874525123826,0.631983731737333,0.6249380588933906,0.016146911035244075
0.5,0.5,0.03125,0.6940607708214073,0.6609313230270587,0.6615047377128309,0.702208782189616,0.694813838968642,0.682703890543911,0.019871582445977375
0.5,0.5,0.0625,0.7425405446177196,0.7061683650414987,0.7005102551647912,0.744648778731108,0.7388614705134919,0.726545882813722,0.021379399458601164
0.5,0.5,0.125,0.7540851565404544,0.7192727527437981,0.7091360953604415,0.757268277330351,0.7518251497790873,0.7383174863508264,0.022385622235857543
0.5,0.5,0.25,0.7551572516666699,0.7210383215916203,0.7096636660155422,0.7585485501216547,0.7533519936836973,0.739551956615837,0.02253276180553949
0.5,0.5,0.5,0.7552371489796763,0.7212178116645511,0.7096752285881766,0.7585802555953363,0.753440197587685,0.739630128483085,0.022526172851626284
0.5,0.5,1.0,0.7552384180886849,0.7212209848708845,0.7096753786804757,0.7585803004256347,0.7534413214437893,0.7396312807018939,0.022525876063406433
0.5,1.0,3.0517578125e-05,0.7540101274457921,0.7289041065033472,0.7171385696907567,0.7677394575142837,0.7548236849557834,0.7445231892219926,0.020790445248275138
0.5,1.0,6.103515625e-05,0.75092575133145,0.7262870384489823,0.7158085221888383,0.7640441153135777,0.7511002877641311,0.7416331430093959,0.019878663464615448
0.5,1.0,0.0001220703125,0.7450583682748918,0.7209558926452205,0.7124926354613602,0.7570970094285991,0.744325620494858,0.735985905260986,0.0185430186296936
0.5,1.0,0.000244140625,0.7350990128281598,0.7120369165983911,0.7060900915494802,0.7484187179360037,0.7327178077090507,0.7268725093242171,0.01745054210290491
0.5,1.0,0.00048828125,0.7205357701566538,0.7005513959907198,0.6986823657277844,0.7326910121403729,0.7186244695399141,0.714217002711089,0.014393708378232905
0.5,1.0,0.0009765625,0.7056506201909467,0.6873725640873749,0.6897040273774334,0.721648422512654,0.7059508436268058,0.702065295559043,0.013965387632827255
0.5,1.0,0.001953125,0.69870725656476,0.6751201290492604,0.6854329273503265,0.7143081597514157,0.6987367575140175,0.694461046045956,0.0148811788194098
0.5,1.0,0.00390625,0.7022889899122678,0.6752128201660632,0.6907548055900783,0.7153572314864746,0.6979182158127142,0.6963064125935196,0.014807792064489905
0.5,1.0,0.0078125,0.7158766748597526,0.6887028245914766,0.704051425591875,0.7286498713811025,0.7111524969050211,0.7096866586658456,0.014766055354824486
0.5,1.0,0.015625,0.7422922087415698,0.7101988823276977,0.7222445374646831,0.7524663730884191,0.7349321927575082,0.7324268388759755,0.016605319678125133
0.5,1.0,0.03125,0.7648374741825096,0.7361834453159517,0.7364401756726783,0.7802378931107208,0.7617926734458335,0.7558983323455387,0.01919871326238466
0.5,1.0,0.0625,0.777425548216442,0.7470900077366367,0.7443673949609212,0.7945407016979082,0.7760818520738595,0.7679011009371536,0.021530472771199297
0.5,1.0,0.125,0.780604454407464,0.7495218327887181,0.745587968669807,0.7976844243993266,0.7787754983152736,0.7704348357161178,0.02219373996075734
0.5,1.0,0.25,0.7809888139035874,0.7501607713409132,0.745631661625077,0.7980108977517808,0.7790900665559138,0.7707764422354544,0.022205800650261565
0.5,1.0,0.5,0.7810164359133123,0.750248567768611,0.7456321477110988,0.798020759690589,0.7791125290814523,0.7708060880330128,0.02219361074110182
0.5,1.0,1.0,0.7810168448031366,0.7502503165835206,0.7456321480361653,0.7980207768321276,0.7791128212282602,0.770806581496642,0.022193285303551972
1.0,0.015625,3.0517578125e-05,0.7415025251524555,0.7098133185769256,0.6934405655306156,0.7383686879780341,0.7372676301165362,0.7240785454709133,0.02135379186330296
1.0,0.015625,6.103515625e-05,0.7259825471812806,0.6964801182409012,0.6795284854556585,0.7193608960069524,0.7201119066600925,0.7082927907089769,0.01963444949792658
1.0,0.015625,0.0001220703125,0.7015567411076266,0.6719165099705081,0.6578153071903701,0.6896604595934871,0.6910176060161872,0.6823933247756357,0.017380079097725206
1.0,0.015625,0.000244140625,0.659451157967615,0.6385286825306592,0.6275945186760317,0.6538209997814147,0.6474737500995099,0.6453738218110461,0.012618393910076704
1.0,0.015625,0.00048828125,0.6106994215168964,0.5895225383148649,0.5907512938641141,0.6235774200378034,0.6081221106923135,0.6045345568851983,0.014394840884492048
1.0,0.015625,0.0009765625,0.5698894036767297,0.548587227498074,0.5612922616440552,0.5953906618833228,0.5711805794761289,0.5692680268356621,0.017159139840385907
1.0,0.015625,0.001953125,0.5426081748297654,0.526976355540383,0.536507005359332,0.5716464085206009,0.5463301467918511,0.5448136182083865,0.01669079261068406
1.0,0.015625,0.00390625,0.5320175105084376,0.5155814247856787,0.5214378490615963,0.5587765612620594,0.5338242557868581,0.532327520280926,0.01658994232702808
1.0,0.015625,0.0078125,0.5424785738608658,0.5193128630065849,0.5229454618106337,0.5591985653997468,0.5417055996723721,0.5371282127500406,0.016242047375764006
1.0,0.015625,0.015625,0.5755430721815625,0.5414202709127313,0.547453115192766,0.5798001073917313,0.5790609299310606,0.5646554991219703,0.018649481804805763
1.0,0.015625,0.03125,0.6522089246230949,0.6134129489477901,0.6190917791250037,0.6466174727882865,0.6453830507491305,0.635342835246661,0.017729954089305888
1.0,0.015625,0.0625,0.7252766287832327,0.6847071811721674,0.6854605365649711,0.724175682565235,0.7195819216283155,0.7078403901427844,0.020884988397901674
1.0,0.015625,0.125,0.7531120132203881,0.7173065549779117,0.7066459181610412,0.753714683175339,0.7500904621270776,0.7361739263323515,0.02245065630983139
1.0,0.015625,0.25,0.7557665874413502,0.7216347388043141,0.7082730433015132,0.756947385868821,0.7538412301339734,0.7392925971099944,0.0227418080022431
1.0,0.015625,0.5,0.7559419670214976,0.7220208867063596,0.7082954704460627,0.757025847543271,0.7540430456785874,0.7394654434791557,0.022738897756401217
1.0,0.015625,1.0,0.7559446543824787,0.7220282046345288,0.7082955399872033,0.7570259538926989,0.7540455776334413,0.7394679861060702,0.02273838373672785
1.0,0.03125,3.0517578125e-05,0.7416833963995398,0.7101218657275332,0.6932849328384055,0.7382374717153837,0.7371743037686596,0.7241003940899043,0.021359646272925283
1.0,0.03125,6.103515625e-05,0.7256415461847062,0.6965161053530637,0.6797313508178311,0.7192202671121087,0.7205302506484521,0.7083279040232323,0.01952296394487423
1.0,0.03125,0.0001220703125,0.7015085922699791,0.6727523028820578,0.6586672177177418,0.688376366679984,0.6906937517016445,0.6823996462502815,0.01677769790848391
1.0,0.03125,0.000244140625,0.6594919822555358,0.6381809976211861,0.6270649244408035,0.6543851014033002,0.6482780954564914,0.6454802202354635,0.012998617803928969
1.0,0.03125,0.00048828125,0.6103209906161504,0.5898940611911405,0.5901886651088795,0.6231662753159009,0.6077487487338302,0.6042637481931804,0.014236720255475873
1.0,0.03125,0.0009765625,0.5685828523399908,0.547618891226598,0.5620114143309849,0.5949928664739006,0.5726444859740721,0.5691701020691093,0.01728390050147188
1.0,0.03125,0.001953125,0.5413521190380768,0.5278564335700915,0.5357869747779272,0.571791299205462,0.5460960348884881,0.5445765722960091,0.016659586502089676
1.0,0.03125,0.00390625,0.5315168648845647,0.5158091874534689,0.520540923366096,0.5575699727800656,0.5333390279221564,0.5317551952812704,0.016194158860190967
1.0,0.03125,0.0078125,0.542241841478866,0.5188718428772024,0.5215937327823618,0.558356299191919,0.5417095769665281,0.5365546586593755,0.01636108216293879
1.0,0.03125,0.015625,0.5759149150634164,0.5415603379512034,0.5478453127915179,0.5804665463881542,0.5791221281176441,0.5649818480623872,0.018718195247593532
1.0,0.03125,0.03125,0.6527445983952225,0.6144218631737637,0.6199264976855683,0.64763058599579,0.6461925860246128,0.6361832262549915,0.017630559563816414
1.0,0.03125,0.0625,0.7257345125905634,0.6852427693448161,0.6858659419162174,0.7247026787388018,0.7200774281460742,0.7083246661472945,0.020896397526329553
1.0,0.03125,0.125,0.7530842641718964,0.7173382553547011,0.7067391334306772,0.7538785068363529,0.7501155042895888,0.7362311328166433,0.022444110942747727
1.0,0.03125,0.25,0.7557068290197854,0.7216028830575333,0.7083239442572836,0.7570597392064476,0.7538158445927079,0.7393018480267516,0.02273766742533385
1.0,0.03125,0.5,0.7558809715319852,0.7219852588294217,0.7083458280368171,0.7571369779454595,0.7540155711545318,0.7394729214996432,0.02273458790082099
1.0,0.03125,1.0,0.7558836400578494,0.7219925141831691,0.7083458981046327,0.7571370828698415,0.7540180810955845,0.7394754432622154,0.0227340721262569
1.0,0.0625,3.0517578125e-05,0.742875579064155,0.7111843678433593,0.6940255066319572,0.7377824361256068,0.7377983735681376,0.7247332526466431,0.02119351626509626
1.0,0.0625,6.103515625e-05,0.7258933112112822,0.696798097760699,0.6803470736978594,0.7191167000834989,0.7206023314616969,0.7085515028430074,0.019308136465244315
1.0,0.0625,0.0001220703125,0.7012360506606877,0.6736181157666152,0.6591331572563224,0.688844928169843,0.6922912215730628,0.6830246946853062,0.016663481122744125
1.0,0.0625,0.000244140625,0.6583428487407158,0.6354138750234026,0.6259203689944426,0.6541367431454059,0.6499067402072642,0.6447441152222462,0.013612370417767696
1.0,0.0625,0.00048828125,0.6092005912229339,0.5882841594491643,0.5890381963088287,0.6225887847673459,0.6094764315528933,0.6037176326602333,0.01477349762317557
1.0,0.0625,0.0009765625,0.5691303758531847,0.5482865621806361,0.5620300652594552,0.5941362980452223,0.574658806062175,0.5696484214801347,0.016877476172663195
1.0,0.0625,0.001953125,0.5405414017565571,0.5293791168520743,0.535125512107026,0.5707321714171802,0.5450505120769896,0.5441657428419655,0.015969219392713622
1.0,0.0625,0.00390625,0.530313389287582,0.5166578497076726,0.519878849989269,0.5564062598555939,0.53172033850541,0.5309953374691054,0.015619262991220665
